User, Positiv, Negativ, Pstv, Affil, Ngtv, Hostile, Strong, Pow1, Weak, Submit, Active, Passive, Pleasur, Pain, Feel, Arousal, EMOT, Virtue, Vice, Ovrst, Undrst, Academ, Doctrin, Econat, Exch, ECON1, Exprsv, Legal, Milit, Polit, POLIT1, Relig, Role, COLL, Work1, Ritual, SocRel, Race, Kin, MALE, Female, Nonadlt, HU, ANI, PLACE, Social, Region, Route, Aquatic, Land, Sky, Object1, Tool, Food, Vehicle, BldgPt, ComnObj, NatObj, BodyPt, ComForm, COM, Say, Need, Goal, Try, Means, Persist, Complet, Fail, NatrPro, Begin1, Vary, Increas, Decreas, Finish, Stay, Rise, Exert, Fetch1, Travel, Fall, Think, Know, Causal, Ought, Perceiv, Compare, Eval, EVAL1, Solve, Absat, ABS1, Quality, Quan, NUMB, ORD1, CARD, FREQ, DIST, Timeat, TIME1, Space1, POS, DIM, Rel, COLOR, Self, Our, You, Name, Yes, No1, Negate, Intrj, IAV, DAV, SV, IPadj, IndAdj, PowGain, PowLoss, PowEnds, PowAren, PowCon, PowCoop, PowAuPt, PowPt, PowDoct, PowAuth, PowOth, PowTot, RcEthic, RcRelig, RcGain, RcLoss, RcEnds, RcTot, RspGain, RspLoss, RspOth, RspTot, AffGain, AffLoss, AffPt, AffOth, AffTot, WltPt, WltTran, WltOth, WltTot, WlbGain, WlbLoss, WlbPhys, WlbPsyc, WlbPt, WlbTot, EnlGain, EnlLoss, EnlEnds, EnlPt, EnlOth, EnlTot, SklAsth, SklPt, SklOth, SklTot, TrnGain, TrnLoss, TranLw, MeansLw, EndsLw, ArenaLw, PtLw, Nation, Anomie, NegAff, PosAff, SureLw, If1, NotLw, TimeSpc, FormLw, adverbs, anger, swearWords, sadness, openness, conscientiousness, extraversion, agreableness, neuroticism, beauty, behaviour, biology, science, earth, entrepreneurship, faith, fashion, fiends, law, marriage, military, music, occasions, vacations, violence, cEXT, cNEU, cAGR, cCON, cOPN, sEXT, sNEU, sAGR, sCON, sOPN
User80, 12, 3, 9, 8, 3, 1, 15, 6, 4, 0, 15, 8, 2, 0, 0, 1, 0, 3, 0, 4, 0, 3, 2, 1, 1, 1, 1, 0, 0, 6, 4, 1, 2, 7, 5, 3, 5, 0, 2, 0, 1, 1, 8, 0, 5, 3, 1, 0, 0, 1, 0, 5, 2, 0, 2, 0, 1, 0, 0, 6, 5, 0, 1, 1, 0, 1, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3, 3, 12, 0, 0, 0, 0, 0, 1, 0, 12, 10, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 11, 4, 0, 1, 0, 0, 0, 3, 0, 1, 0, 2, 0, 0, 2, 8, 0, 1, 0, 0, 0, 1, 0, 0, 3, 3, 2, 0, 0, 4, 6, 0, 0, 1, 1, 2, 0, 1, 2, 0, 5, 1, 0, 0, 0, 11, 12, 0, 0, 1, 1, 1, 2, 2, 2, 3, 0, 1, 0, 0, 0, 0, 0, 1, 0, 17, 3, 28, 3, 3, 9, 4, 10, 16, 9, 3, 8, 4, 7, 10, 13, 14, 14, 16, 11, 25, 8, 8, 10, 28, 31, 8, n, n, y, y, n, 3.0, 2.75, 3.75, 5.0, 2.25
User81, 3, 0, 3, 0, 0, 1, 4, 0, 1, 0, 3, 1, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 2, 0, 0, 2, 1, 0, 0, 0, 1, 0, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 2, 0, 0, 0, 0, 1, 5, 1, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 8, 2, 7, 3, 3, 3, 2, 2, 0, 1, 2, 4, 4, 7, 7, 7, 3, 3, 6, 3, 6, 4, 8, 7, 6, 13, 8, n, n, n, y, y, 2.9, 2.2, 3.05, 3.9, 4.1
User82, 19, 19, 14, 5, 11, 3, 14, 4, 8, 2, 21, 15, 4, 3, 0, 4, 8, 7, 3, 6, 2, 0, 0, 2, 1, 7, 3, 0, 0, 0, 1, 3, 3, 1, 4, 1, 1, 0, 2, 1, 1, 0, 8, 0, 9, 3, 0, 4, 0, 0, 2, 4, 2, 2, 0, 0, 0, 0, 2, 5, 1, 0, 4, 0, 0, 6, 0, 0, 1, 7, 2, 3, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 3, 2, 0, 2, 0, 2, 5, 6, 3, 16, 6, 3, 0, 0, 0, 0, 0, 23, 13, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13, 12, 5, 1, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 3, 0, 3, 0, 0, 0, 3, 0, 1, 2, 3, 1, 0, 1, 1, 3, 0, 1, 6, 7, 1, 1, 5, 3, 0, 10, 3, 0, 2, 0, 6, 11, 0, 1, 10, 11, 0, 0, 0, 0, 10, 0, 0, 0, 0, 1, 2, 0, 2, 0, 20, 2, 60, 24, 36, 26, 13, 26, 35, 18, 19, 39, 32, 33, 38, 44, 44, 40, 43, 37, 39, 39, 42, 45, 51, 63, 41, n, y, n, n, n, 1.75, 3.25, 2.4, 3.05, 3.05
User83, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 1, 4, 3, 2, 3, 2, 3, 2, 4, 3, 2, 5, 4, 3, 4, 4, 4, 3, 4, 4, 3, 5, 5, 5, n, n, y, y, n, 3.0, 1.75, 4.0, 4.25, 3.25
User84, 4, 5, 3, 1, 4, 2, 7, 2, 1, 0, 13, 4, 1, 0, 0, 0, 1, 1, 4, 2, 0, 0, 0, 5, 2, 7, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 4, 2, 0, 0, 1, 1, 0, 3, 1, 0, 0, 1, 0, 1, 3, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 13, 0, 2, 0, 0, 0, 1, 0, 17, 13, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 3, 4, 1, 0, 4, 1, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 14, 0, 20, 7, 9, 5, 3, 9, 2, 3, 7, 16, 7, 9, 12, 13, 17, 11, 14, 12, 15, 13, 12, 19, 18, 27, 11, n, n, n, n, y, 3.05, 1.8, 3.35, 2.95, 4.35
User85, 18, 17, 15, 9, 14, 3, 8, 3, 8, 3, 22, 17, 6, 1, 0, 3, 7, 3, 8, 3, 0, 2, 1, 1, 0, 4, 3, 2, 0, 2, 5, 0, 4, 1, 1, 2, 2, 0, 1, 3, 1, 0, 5, 0, 3, 2, 0, 0, 0, 0, 1, 5, 1, 0, 0, 1, 1, 2, 2, 10, 6, 2, 4, 1, 1, 3, 0, 0, 3, 0, 1, 1, 0, 0, 2, 0, 0, 2, 2, 1, 0, 1, 2, 0, 0, 3, 1, 2, 7, 2, 5, 13, 1, 1, 1, 0, 1, 0, 0, 16, 8, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 0, 0, 3, 12, 12, 0, 1, 4, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 3, 7, 0, 0, 0, 0, 0, 0, 0, 1, 3, 4, 1, 0, 1, 5, 7, 0, 0, 1, 1, 0, 0, 1, 2, 0, 3, 6, 0, 0, 0, 9, 15, 1, 0, 5, 6, 1, 1, 6, 1, 7, 0, 1, 0, 0, 2, 2, 1, 0, 0, 14, 4, 31, 6, 12, 14, 10, 9, 9, 6, 6, 15, 6, 10, 12, 18, 23, 26, 20, 15, 29, 30, 19, 15, 35, 30, 24, n, y, y, n, y, 2.6, 3.9, 4.2, 2.05, 4.7
User86, 1, 2, 1, 1, 2, 1, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 1, 2, 0, 2, 1, 1, 3, 3, 1, n, n, y, n, y, 2.9, 2.45, 3.85, 3.1, 3.9
User87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 1, 2, 0, 1, 2, 3, 2, 2, 2, 2, 2, n, y, n, n, n, 2.38, 3.25, 3.38, 3.25, 3.38
User88, 140, 207, 117, 32, 155, 79, 152, 35, 71, 12, 195, 152, 17, 35, 0, 32, 60, 54, 59, 39, 19, 5, 15, 39, 7, 44, 26, 8, 2, 4, 18, 27, 60, 15, 23, 9, 26, 1, 18, 20, 7, 4, 78, 6, 46, 32, 3, 2, 2, 0, 7, 109, 31, 13, 23, 11, 12, 19, 35, 64, 45, 1, 24, 3, 2, 26, 2, 3, 14, 104, 6, 19, 1, 6, 3, 15, 1, 27, 11, 18, 3, 6, 19, 3, 0, 10, 4, 7, 61, 23, 26, 121, 15, 23, 2, 1, 1, 11, 2, 163, 94, 17, 2, 6, 5, 8, 0, 0, 0, 7, 9, 2, 4, 47, 163, 91, 17, 0, 25, 1, 9, 0, 2, 9, 2, 0, 1, 3, 4, 19, 50, 5, 10, 0, 0, 9, 24, 0, 4, 7, 11, 0, 0, 26, 23, 49, 4, 5, 40, 49, 6, 11, 87, 20, 4, 128, 14, 0, 4, 0, 68, 86, 2, 3, 26, 31, 8, 8, 23, 0, 39, 13, 6, 6, 7, 41, 26, 1, 3, 0, 170, 34, 460, 70, 192, 151, 96, 59, 80, 62, 182, 167, 127, 163, 210, 282, 249, 300, 240, 164, 274, 251, 292, 236, 323, 468, 283, n, y, n, n, n, 3.25, 4.25, 2.75, 2.0, 3.75
User89, 11, 2, 8, 1, 2, 1, 8, 4, 1, 0, 8, 2, 5, 0, 0, 1, 2, 3, 1, 3, 0, 4, 0, 0, 0, 6, 10, 2, 0, 0, 3, 1, 2, 3, 0, 5, 1, 0, 0, 0, 0, 0, 5, 0, 3, 2, 0, 0, 0, 1, 0, 5, 0, 0, 1, 0, 4, 0, 2, 5, 7, 0, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 3, 1, 4, 13, 0, 0, 0, 0, 0, 1, 2, 13, 8, 2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 4, 3, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 4, 5, 0, 10, 0, 0, 0, 0, 6, 6, 0, 1, 2, 3, 1, 1, 1, 1, 2, 1, 0, 3, 0, 1, 2, 0, 0, 0, 16, 2, 22, 3, 6, 8, 1, 6, 5, 7, 3, 12, 10, 20, 18, 20, 19, 22, 17, 16, 26, 17, 18, 17, 25, 37, 17, y, n, y, n, y, 3.65, 2.0, 4.25, 3.05, 4.7
User90, 1, 0, 1, 0, 0, 0, 4, 3, 0, 0, 2, 2, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 3, 2, 4, 1, 1, 0, 0, 0, 0, 2, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 3, 0, 1, 0, 0, 1, 2, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 3, 5, 2, 0, 0, 1, 1, 4, 0, 1, 1, 1, 3, 6, 3, 1, 3, 4, 1, 5, 4, 5, 2, n, n, y, y, y, 3.0, 1.85, 4.1, 3.7, 3.95
User91, 21, 20, 17, 8, 12, 4, 22, 6, 6, 2, 29, 8, 7, 3, 0, 1, 6, 6, 3, 6, 1, 2, 1, 4, 0, 4, 8, 2, 0, 8, 8, 2, 5, 7, 5, 7, 8, 0, 1, 2, 2, 3, 14, 0, 6, 6, 0, 0, 0, 0, 0, 14, 6, 2, 2, 0, 2, 2, 4, 13, 10, 0, 1, 1, 0, 2, 0, 2, 3, 1, 3, 2, 0, 0, 3, 0, 0, 1, 1, 4, 0, 0, 3, 0, 0, 0, 0, 0, 5, 2, 2, 15, 2, 5, 0, 0, 0, 0, 0, 19, 14, 2, 0, 3, 1, 0, 0, 0, 0, 0, 1, 1, 0, 3, 14, 17, 3, 1, 7, 4, 0, 1, 0, 1, 3, 0, 4, 0, 0, 4, 17, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 3, 0, 0, 3, 3, 0, 1, 7, 9, 0, 17, 0, 0, 1, 0, 7, 8, 1, 0, 2, 3, 1, 3, 6, 2, 2, 3, 2, 1, 0, 1, 1, 1, 2, 0, 17, 7, 44, 9, 18, 18, 6, 7, 21, 9, 8, 17, 15, 27, 20, 32, 20, 39, 25, 26, 30, 35, 34, 30, 45, 59, 28, y, n, y, n, y, 3.65, 2.0, 4.25, 3.05, 4.7
User92, 11, 7, 11, 3, 7, 0, 6, 2, 4, 0, 21, 15, 1, 0, 0, 2, 2, 1, 2, 0, 3, 3, 1, 8, 2, 9, 3, 0, 0, 0, 6, 0, 3, 2, 4, 2, 2, 1, 1, 0, 0, 0, 5, 0, 7, 7, 0, 0, 0, 0, 0, 16, 5, 0, 0, 1, 6, 4, 1, 6, 6, 0, 2, 0, 0, 4, 0, 1, 2, 3, 0, 3, 0, 0, 4, 1, 0, 0, 1, 6, 1, 0, 1, 0, 0, 1, 0, 0, 3, 5, 1, 13, 4, 2, 0, 0, 0, 0, 0, 16, 12, 0, 0, 0, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 17, 15, 5, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 1, 2, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 4, 6, 0, 3, 2, 5, 0, 0, 2, 2, 1, 5, 1, 0, 0, 0, 12, 13, 0, 0, 4, 4, 1, 2, 8, 0, 1, 2, 0, 6, 0, 0, 0, 0, 4, 0, 17, 0, 39, 8, 6, 13, 7, 10, 8, 5, 4, 20, 7, 9, 15, 21, 25, 20, 26, 12, 23, 22, 23, 26, 29, 48, 19, n, n, y, n, y, 2.55, 2.65, 4.0, 2.95, 4.05
User93, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 2, 1, 0, 2, 1, 1, 3, 3, 1, n, n, n, y, n, 2.75, 2.5, 3.5, 3.75, 3.5
User94, 27, 6, 22, 8, 5, 3, 22, 13, 4, 4, 18, 16, 2, 0, 0, 2, 3, 7, 1, 2, 2, 1, 4, 3, 0, 8, 3, 0, 1, 9, 15, 13, 22, 2, 7, 1, 8, 0, 0, 9, 3, 3, 24, 1, 15, 3, 3, 1, 2, 2, 4, 9, 2, 1, 1, 0, 2, 2, 2, 8, 5, 0, 3, 0, 1, 1, 0, 1, 0, 6, 1, 0, 3, 0, 0, 1, 0, 0, 0, 9, 0, 0, 2, 1, 0, 2, 0, 1, 3, 2, 6, 16, 1, 5, 1, 0, 1, 0, 0, 13, 11, 3, 0, 2, 2, 0, 0, 0, 0, 4, 0, 0, 1, 0, 14, 23, 1, 0, 1, 1, 0, 0, 4, 2, 0, 0, 0, 0, 0, 7, 14, 0, 6, 0, 0, 5, 11, 0, 0, 4, 4, 0, 0, 2, 2, 4, 0, 0, 4, 4, 2, 0, 5, 0, 1, 8, 2, 0, 1, 2, 6, 11, 3, 0, 1, 4, 2, 0, 5, 2, 2, 3, 6, 2, 0, 1, 3, 2, 2, 0, 11, 3, 47, 8, 17, 18, 9, 8, 9, 20, 5, 22, 14, 15, 23, 32, 27, 51, 20, 17, 28, 37, 37, 34, 49, 56, 31, n, n, y, y, y, 3.0, 1.85, 4.1, 3.7, 3.95
User95, 3, 3, 3, 1, 3, 0, 5, 1, 3, 0, 2, 3, 0, 0, 0, 0, 0, 2, 2, 0, 1, 1, 0, 1, 0, 2, 3, 1, 0, 1, 2, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 1, 0, 0, 0, 0, 3, 1, 0, 0, 0, 2, 0, 0, 3, 5, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 3, 7, 1, 1, 2, 1, 0, 0, 0, 1, 1, 0, 1, 1, 2, 5, 8, 2, 2, 6, 4, 1, 7, 5, 8, 1, n, y, n, n, y, 2.9, 3.35, 2.8, 3.0, 3.95
User96, 47, 15, 39, 11, 15, 5, 28, 12, 8, 9, 42, 18, 9, 3, 0, 1, 8, 19, 5, 14, 2, 3, 0, 11, 3, 17, 7, 0, 1, 1, 11, 7, 15, 4, 3, 2, 9, 0, 5, 3, 3, 2, 19, 1, 2, 0, 0, 0, 0, 2, 0, 16, 3, 1, 1, 2, 5, 4, 2, 16, 17, 0, 5, 2, 0, 16, 0, 1, 0, 7, 5, 3, 3, 0, 6, 0, 1, 0, 4, 1, 0, 0, 5, 0, 0, 4, 0, 0, 13, 7, 5, 34, 1, 2, 0, 0, 0, 0, 0, 32, 29, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 28, 22, 3, 0, 7, 1, 1, 0, 0, 2, 3, 0, 1, 0, 0, 8, 16, 2, 2, 0, 0, 3, 7, 1, 0, 7, 8, 0, 0, 7, 5, 12, 0, 0, 6, 6, 1, 1, 15, 8, 0, 25, 2, 0, 1, 1, 20, 24, 0, 1, 8, 9, 2, 0, 6, 1, 13, 1, 1, 4, 0, 0, 6, 2, 0, 1, 27, 10, 84, 12, 24, 31, 21, 43, 31, 38, 12, 33, 27, 34, 36, 45, 53, 69, 55, 52, 60, 68, 55, 47, 92, 95, 49, n, n, y, n, y, 3.2, 1.85, 3.85, 3.15, 4.25
User97, 39, 10, 34, 23, 7, 3, 28, 8, 2, 0, 101, 11, 8, 0, 0, 3, 8, 4, 4, 12, 1, 46, 0, 7, 0, 50, 1, 0, 0, 4, 19, 10, 14, 27, 22, 4, 8, 0, 4, 6, 3, 0, 41, 1, 42, 39, 1, 1, 0, 0, 1, 33, 9, 10, 0, 6, 2, 6, 7, 7, 9, 1, 1, 1, 0, 60, 0, 0, 0, 6, 1, 1, 2, 0, 4, 2, 0, 2, 0, 2, 0, 0, 1, 0, 0, 1, 0, 2, 7, 2, 22, 60, 3, 2, 2, 1, 1, 0, 0, 53, 39, 3, 1, 2, 13, 0, 0, 0, 0, 14, 0, 0, 0, 0, 21, 31, 3, 0, 1, 0, 0, 0, 1, 0, 5, 0, 1, 0, 1, 2, 10, 2, 0, 0, 0, 2, 4, 0, 0, 25, 25, 0, 0, 3, 29, 32, 1, 0, 1, 2, 1, 0, 10, 6, 0, 17, 5, 0, 1, 0, 51, 57, 0, 0, 46, 46, 0, 0, 3, 1, 2, 1, 3, 14, 0, 5, 1, 0, 3, 0, 43, 1, 99, 23, 27, 25, 10, 72, 12, 21, 18, 70, 28, 51, 84, 90, 101, 48, 92, 42, 36, 91, 53, 100, 131, 184, 52, n, n, n, y, n, 2.5, 2.45, 3.17, 3.75, 3.25
User98, 6, 1, 5, 5, 0, 0, 3, 0, 0, 1, 8, 1, 1, 1, 0, 1, 2, 1, 0, 1, 0, 1, 1, 0, 0, 5, 0, 0, 0, 1, 4, 1, 1, 2, 1, 2, 2, 0, 1, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 0, 2, 0, 0, 0, 0, 0, 7, 5, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 1, 3, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 3, 0, 0, 0, 1, 0, 0, 5, 0, 14, 2, 6, 4, 1, 1, 2, 3, 2, 7, 2, 5, 7, 8, 10, 9, 8, 6, 7, 8, 6, 7, 9, 9, 5, y, n, y, y, y, 4.6, 1.6, 4.1, 3.9, 4.9
